population,human,human,human,human,monkey W,monkey W,monkey W,monkey W,monkey E,monkey E,monkey E,monkey E
load,1,1,3,3,1,1,2,2,1,1,2,2
delay,short,long,short,long,short,long,short,long,short,long,short,long
,12,-17,-37,-176,-12.63763228,81.54523664,-41.6207258,90.52220928,29.36700353,53.22311117,125.0958767,-32.20027036
,-28,16,-4,40,-43.75017913,-34.08694359,-20.2799414,-160.2484962,-47.11094444,22.86847906,142.2687474,113.8159504
,-9,41,107,9,40.32951438,-22.53869864,-6.799200436,46.1578219,61.30860742,-92.75195866,38.09178498,120.8053724
,9,-20,10,26,-42.78499197,-2.498602054,-162.1344292,-2.513575381,65.68601703,27.14379464,-32.6176692,-127.3388939
,-14,36,88,44,-23.49707228,-56.74452881,-15.65166445,-44.96486896,-85.84819751,55.51835305,-87.0131728,141.7997644
,-1,19,-50,20,13.08371513,-24.64702397,39.19759865,139.2136695,-12.25727287,-17.76053476,24.6491716,-28.22413362
,-18,-13,-144,-25,7.617999462,17.5835812,24.10122745,43.65585347,64.31169177,-8.242685218,28.89863152,17.84580413
,6,-19,37,-7,-31.70165807,-65.1606964,9.246263129,-2.944449961,-78.29646838,31.53200211,-149.614774,67.94654886
,14,66,157,43,51.82007688,20.85879407,-61.40243931,-73.04316743,82.63659846,50.02870012,-133.6963071,-31.3708856
,-55,25,4,109,14.14488554,-13.19692208,13.42295033,-119.5560902,10.24864167,-29.97010365,-41.97681,-117.0517906
,5,10,5,11,-35.88920328,37.65808161,-54.30028594,-8.347953096,-44.37775719,13.80064644,125.2447703,3.399706046
,11,11,-4,12,5.778566467,-41.80707672,-40.38523342,16.04046502,75.96374582,64.11520254,132.7206297,-34.74155723
,51,18,39,34,29.71773747,42.47227211,-16.52770972,37.2411845,-4.256106329,82.06197366,28.6617968,-152.0767164
,0,17,36,17,1.728201717,11.69272999,66.69237201,34.08516944,-84.45608716,42.48082088,-10.80302584,20.69680626
,-12,23,-8,61,-9.000168291,45.477196,53.00196308,-26.70757394,-59.79642649,23.26632845,48.8673978,151.5046125
,40,-29,-129,48,-0.064811275,-1.262271335,8.8934386,9.272193126,-57.17803542,-152.1537601,43.63372784,-69.34657252
,-26,2,13,4,13.04874205,-19.91026221,-88.22822435,12.61828422,-6.915262176,-37.33602525,37.62401194,-149.3481577
,-10,0,16,25,93.45570776,11.01296536,-147.4881085,-21.19304771,-37.70763632,-45.50393425,25.05509499,-67.83588699
,-18,-11,-43,-80,-53.35004899,-11.6133273,48.08300054,-29.4242033,-47.18002994,-28.44022274,5.183546542,125.7538802
,-2,37,0,43,0.616855336,34.86830422,-132.9089113,95.59474188,27.78818054,82.99724311,47.12165976,166.9415785
,45,-23,21,26,-20.37068674,1.49874273,-14.94079712,-146.6730286,-47.6794829,7.352739725,27.76982503,-21.54732366
,23,-34,-21,23,60.65791101,-11.8421746,166.8950991,33.48545184,51.93756578,56.46156173,-126.1721938,-77.21808148
,23,10,6,9,-21.12271128,1.017868561,19.95358946,-29.44777279,95.47391156,32.43905171,-25.96174965,-58.4962944
,-7,16,-25,-41,-3.08724526,8.846672873,33.67451352,21.59683244,-24.09398253,-15.10046685,24.68543437,-34.13612391
,5,-2,-5,-82,-3.136610757,-7.324806216,-16.55377642,120.0459547,133.1211663,60.34621165,7.169362919,109.7165789
,34,-10,40,-29,-12.30581804,-23.79746877,-66.36028884,-96.93227812,77.97680099,106.1516701,153.9757766,2.378404285
,-4,-7,-11,-58,-28.11673255,-38.71974073,155.750164,6.589089015,-157.4786039,-161.7290738,-126.8212181,117.4630403
,13,3,-1,-67,14.75874519,81.43411681,107.9729743,-167.1067732,-94.90926986,-47.684122,136.8566427,-6.49252859
,9,51,5,-27,18.80096259,53.39631541,16.58322562,-81.70602075,-91.042967,80.06437396,26.45335917,-129.4069922
,-16,21,4,29,-3.692940947,-53.97335929,-57.05267812,-148.9258363,-99.21844065,-40.23941125,-48.38354867,-2.363933191
,20,10,0,29,6.133654609,-20.91414299,33.58972207,-10.44114803,17.75800789,-3.803676469,-142.1434664,-112.0127188
,13,14,23,-7,0.437129911,-1.765244744,-53.78580179,106.5579737,-33.43156418,-42.94122329,17.12713705,114.0429536
,-8,6,28,-47,24.94505758,40.11721484,-16.26376095,-120.7217095,88.52379136,-32.41346955,153.377293,-43.40843871
,-8,17,-7,-14,-35.19503139,-24.9614023,-106.4492483,40.25966982,-9.40849971,114.5959448,71.88523645,-87.55876292
,-8,-23,34,56,26.66870624,49.13822582,-19.62497557,-0.048374938,38.87739742,-127.6229482,-61.77919973,-178.6245752
,1,21,44,1,-7.960553944,-7.790367884,-42.79205289,-13.33912601,-63.94953126,12.38536993,10.38846537,-169.7973379
,14,-16,33,-6,-30.58570936,-0.281582124,19.70202498,-23.32420478,48.0268403,-66.66337325,39.3824251,-99.85028482
,-33,-19,-38,13,-79.18388955,-26.82015176,-4.363931865,12.39547499,76.57939798,-7.968674879,13.92699905,-7.237468212
,0,-11,2,12,14.42977148,-73.53925969,44.88677269,-38.257686,-102.0407368,176.6179349,75.22835986,168.766626
,13,7,23,8,14.02627863,-26.17528594,58.53764409,3.5878275,168.5287052,130.3910024,150.898869,-77.03376855
,-10,-1,-9,8,21.15172293,35.03471364,3.876856952,106.5341965,18.28972981,141.7949067,-30.0150482,103.7752446
,4,35,-9,99,20.74926629,-44.57300621,-32.45179924,25.94267977,-32.13810271,-80.07000954,34.36386611,-128.3722897
,-17,12,52,62,-0.148685117,-10.17645376,-40.21365746,-9.850349921,-23.60292516,11.5892546,34.32524855,-60.64882196
,31,-18,10,27,17.8767275,17.74305759,-152.017888,-115.4429403,84.07879873,58.37873465,-11.91444584,14.08211156
,46,8,41,-13,-11.52110011,67.639597,-27.86736503,-162.0401029,-57.99044851,37.337037,-54.40461842,-116.0177944
,-28,10,11,-19,-23.7668955,-9.122239333,-24.27557487,-20.38476119,-25.92259334,156.4363709,-17.59125071,61.95294721
,0,-28,-7,6,-16.89686939,40.86852656,147.9386836,71.79555865,73.45443889,-13.46500596,-5.421780915,135.4768864
,170,6,26,31,-17.81461344,34.04027291,-126.7389204,38.56460267,-28.01869367,-80.55928331,62.09759093,7.894478455
,-2,14,-36,-13,16.81481157,11.36747343,-105.6796466,-6.375034609,37.32503701,-29.5566421,123.3092166,80.52162252
,-10,-11,18,-31,-42.54713351,-7.953997545,-9.904618992,66.84943727,94.63872029,34.19033964,112.7162007,-96.82632489
,1,9,-46,20,34.82696706,40.33864447,17.23182272,-40.56231213,102.6662556,-98.65023668,107.82493,-19.16221046
,13,-20,10,3,-28.63386376,7.164591182,2.693912438,140.1105303,154.8832197,-31.98573511,-2.577206091,123.4605683
,-29,7,64,17,-3.038384044,-4.799004793,144.4187352,44.81349808,-18.92857,-80.19330189,1.94001034,104.0442677
,5,-12,7,11,-30.54019075,-36.40982936,-51.573397,14.13103984,-19.80147761,166.9431013,-33.15214762,120.3018431
,-7,8,-9,-30,-43.5414563,-60.63823665,-65.95015089,47.89023385,-54.72104781,-138.2307111,-34.66730954,-93.67389469
,-18,-22,-2,44,8.103733265,-15.29068912,41.99880721,44.94220411,160.6476141,-109.9924294,99.81346474,-166.0390892
,80,0,4,-5,-18.38579148,-28.26646145,-15.7987092,2.204561611,16.18445456,46.00998145,-32.64511655,-103.9733004
,13,3,-19,-30,18.50657819,-84.75075179,-5.020271818,-175.10558,106.0970747,-43.2220019,3.810792013,-15.55976086
,2,-3,18,8,-9.94955007,-34.42630751,-31.17132675,109.0759679,91.34828257,123.3127645,7.850936114,109.3228503
,-4,-13,20,14,-19.15972529,-5.934711104,75.95730999,-11.95003645,35.36035349,120.7467096,168.9280725,-34.11165197
,-15,-11,-30,22,-6.512028227,-54.30192334,-4.095294499,135.0648113,51.00409445,-112.6022287,14.01043436,-172.969549
,6,6,1,10,14.98982621,18.1878993,-67.28166462,-123.6623053,22.75763632,-39.56901647,-70.35673975,-34.67315605
,13,-9,20,9,-49.4835255,31.58055519,-93.70607261,18.3913918,20.36812017,-32.87976423,37.24870945,-41.43090855
,-42,10,-15,18,-30.14637758,-8.738369061,40.16587374,-9.549118664,84.51504449,-37.30039345,-164.7080418,-67.22308176
,-18,21,22,33,-43.91209262,-3.0747003,-120.2077471,-35.88094755,-6.556377654,-7.941591692,18.15968962,119.4992523
,4,21,-29,2,1.122309048,127.4922244,79.31921613,95.5650797,-13.14764793,63.81190379,9.230257074,-64.20354122
,-9,29,17,35,-9.002617097,-0.98729424,21.89843427,24.31610911,86.28255033,104.8963526,-27.27708767,145.2879728
,-5,13,41,-3,4.366294243,-18.8885653,-103.0290692,25.63043535,131.3121248,51.19829166,123.9351292,10.97199128
,9,-3,-23,-17,-25.11050585,-25.57546456,57.28959759,-154.134247,46.8158609,-50.68493867,169.5132201,-93.92670787
,3,76,10,-15,47.60467005,34.26361186,-43.94381043,97.58024038,31.19381405,88.63234326,152.5972691,-40.64326741
,0,4,20,32,32.6947836,-8.948990399,-37.02572732,-17.087035,-64.89829534,58.87813097,64.06291585,-81.09562912
,11,-11,-5,-6,-16.07029542,3.97624825,83.17745933,-128.3476463,-97.31074904,-22.40452644,70.28899797,-75.21346538
,8,-21,9,29,-122.8790366,43.65269333,-58.01517073,31.45581485,-3.605315758,34.7266754,-10.37937829,46.98109756
,-44,-13,21,-16,16.77462428,9.819690522,84.3658766,-97.99547647,-46.28522128,-45.7055036,49.21201114,-102.4551383
,20,-30,13,16,73.38146997,1.933321951,-45.36135657,-29.0143691,-171.9186702,-77.53944627,-123.2933553,70.35666802
,12,21,20,12,-42.32629656,-48.37451109,-4.656740375,28.78836704,-0.557491964,-91.44888766,-83.4787922,-106.7640592
,-18,6,-1,-63,46.31192674,18.59538668,-155.679674,23.37983464,6.492693736,-62.38428947,-15.39797073,-89.8585562
,-17,-21,-20,-12,13.17230871,-101.4222563,-72.40931922,80.56098201,-55.64531124,-59.98285163,99.68260007,113.4800536
,-2,5,-17,34,9.141273571,-26.34495003,120.804094,89.71572649,-21.90015847,31.37024225,175.8063508,-65.72215516
,-41,-2,-17,-7,-51.7796179,-14.42019437,122.4632983,-17.79834564,8.683032917,-114.0815843,8.018546141,-83.1644958
,17,-10,-18,-54,-15.0371044,1.333242801,-48.06784952,37.67032098,-1.082284896,37.15296647,124.1066051,159.9195256
,-18,21,23,39,50.50418127,-104.3191215,16.92665173,33.49209661,79.29229517,81.26398554,-12.86741252,24.85467427
,-61,39,29,-84,-4.385142892,17.4796092,-19.42831934,17.38560854,-44.00891693,23.9733026,-107.3672819,28.1101202
,6,40,29,-58,-47.3482733,146.0844676,162.6544418,-5.573533888,-61.46801404,7.723427013,-8.743552769,-3.497613257
,27,-5,-16,0,-12.18993609,33.68778907,-3.047006837,-12.39972634,8.425938461,-53.82623323,46.90726164,-39.60602252
,-24,61,-29,2,-31.76329198,-3.161045202,-20.91500146,105.7243331,-111.6602056,-68.91965781,-18.75213614,-28.38118576
,22,-25,14,10,-54.22343708,-29.70747122,7.536424591,169.9043515,-52.61306827,16.88174703,109.9949107,-97.58093892
,4,2,47,21,9.286368016,137.1913823,26.91082552,10.24183093,48.43000147,-106.027504,-22.54120896,99.7942354
,10,59,-18,14,82.135729,-8.871595715,-133.4400607,-19.3650006,46.01943864,25.1495126,-53.94279306,56.43235898
,31,-48,-4,17,-23.58226905,6.902244643,-86.15503433,104.8509281,-11.80428337,15.13449157,-47.56385961,85.28245723
,-7,15,60,62,3.82886883,1.11391681,-133.6963988,-1.403361656,-37.58970302,-92.83954805,46.20736168,86.80894324
,-10,20,-13,-173,33.18803942,-77.99575183,147.6383717,-120.0519994,-5.316106722,-83.16837392,-52.33482595,-88.26444428
,4,-1,36,-9,-28.36527973,-7.515771357,-18.64603092,156.9251193,-42.17042339,-100.948438,-20.95378446,1.078112335
,0,6,-17,-41,-58.96115035,61.59868228,-23.42145821,61.31469566,27.28429855,58.08219338,109.6696822,-36.24630343
,28,-8,-13,31,7.070168336,16.47952816,142.5486153,-26.39799207,-13.37085149,-13.22001802,17.2544035,-58.88620854
,32,-17,4,-11,-15.69029465,-32.45128933,-51.02001193,30.8093126,-49.7225127,137.3282233,121.5371169,150.0714652
,3,19,-14,-23,10.43816718,31.32424205,116.2067776,20.3461495,31.95265758,-40.16613114,-53.86372514,16.78422125
,-13,-12,29,6,60.06740051,79.08888306,-96.8130477,77.37531717,59.78706277,93.66285038,-34.83837241,-49.34331341
,-10,-12,-19,4,-29.74555535,-42.93512161,-13.01595715,-1.362012423,34.18938042,-35.90438528,-28.93965142,39.34740373
,-6,-28,-44,28,21.56896327,5.149162576,-40.32014256,-82.0569236,-68.51448522,-37.90918942,-69.06218537,-29.48490649
,4,3,-28,15,-30.70538529,166.1851696,26.14859633,61.16903319,48.17902342,42.60710617,-6.207167646,27.61931335
,-35,13,35,12,42.62464231,-50.88354554,43.87079156,99.23237283,-31.48894328,-86.63734669,-79.61204794,-8.360843443
,-15,14,22,-28,-31.25013669,-31.49628221,-42.81089357,27.45985293,155.6123287,65.52877457,37.20829456,37.39682547
,-46,21,-12,39,-33.54043465,-94.04472507,-0.790847231,-46.0389642,-3.797932126,-43.71686922,-39.53307016,-98.686309
,35,-24,8,15,70.32181099,23.80077085,-74.48328439,-16.3689079,75.34316415,-1.243235775,-7.917541091,-1.150567718
,7,31,35,24,-35.22995221,-37.45930715,4.281203914,-10.59821901,-145.6347609,88.0102293,11.82600443,-73.48666405
,43,-5,-24,9,101.5413985,-1.24708907,31.01824504,-20.51516284,-15.07938052,27.07968132,35.84187499,54.33084028
,-16,-24,-100,21,36.51823907,20.10318821,103.8586986,-85.55387425,-30.08167182,-11.76282277,-33.29766203,-138.0914411
,1,25,71,35,-55.25170559,23.03474677,3.246351876,62.66672978,-79.6339453,-65.30505672,28.75529863,-17.26089648
,-11,9,-3,-25,12.15595052,16.11039289,-104.0629594,18.30050563,56.29260728,-48.82497145,47.41199913,-114.7598103
,-34,31,2,-38,42.60998046,-13.4144942,1.179343009,19.24727324,77.90589107,46.38597446,-49.80998818,83.37434385
,9,19,7,99,-16.68362293,81.72514351,-86.80372406,-38.13459428,22.63330036,9.556914085,57.36086439,135.8329021
,3,-4,17,20,13.78234346,60.3598116,-25.50920907,-47.52175573,-33.47781717,67.8806783,-21.52715578,31.21684246
,-12,-19,59,24,-72.59907251,20.42082249,24.66557028,-59.68546207,-165.4710153,81.44224264,20.5582635,-42.32885729
,0,12,35,67,-55.51680902,20.51383821,-90.22979326,-126.4149145,-143.2779137,105.0594819,-78.41812139,38.67647034
,59,-6,-12,4,-29.44631654,31.20686792,-42.97327947,-106.1203044,-23.37425121,89.36134859,24.99131563,-66.55748723
,5,13,-3,24,6.593479724,30.51257485,5.608123829,27.78957935,145.10927,-56.51981391,158.6881777,21.6758983
,-12,4,-122,62,-55.56563938,32.70966066,42.93147284,-16.43965364,1.293854227,-72.24676849,70.19874084,-64.13353934
,48,-16,138,15,49.4665709,-18.74317474,-27.46772921,18.35393948,32.37897333,152.685412,-178.1801064,7.59013327
,-21,-26,-155,-48,-0.658363074,-48.66221824,141.7915148,25.76615763,-30.60332565,-64.75449351,167.8082428,26.97637368
,9,6,27,-44,2.635844943,-14.28533027,-14.98659128,-35.71601429,113.0961075,3.370460776,-41.20940019,-36.66548683
,27,37,-16,-22,-7.915469278,-123.1369068,21.29648852,-8.089043222,-162.8586136,20.44146073,-42.73428007,49.01420694
,-36,4,3,19,37.94858253,12.01298742,-30.48406008,-148.3865918,-94.90301594,-68.31384314,85.25402382,100.2300446
,-2,11,94,-20,5.722254533,8.613365363,52.63240523,88.90730992,-38.29015777,11.87902874,157.319234,69.21438326
,3,-13,-14,-1,7.007626386,-59.20768495,41.8378168,29.21718584,27.6537562,-174.7272105,-50.93553069,-41.29756093
,10,60,-7,7,-3.495905068,-10.21997459,32.56114559,-32.48196562,-26.83146895,-41.8771587,-179.261693,-73.375636
,-13,37,-22,20,10.39490823,21.23790043,49.163413,154.2798495,1.667055276,-69.57780751,-13.76553049,-57.10497799
,15,15,-10,64,5.680243355,-0.497304421,8.919197048,-175.276308,77.77469391,-27.68907921,-30.18920708,22.80454627
,17,9,16,1,-18.66521559,3.070515247,-9.013573988,36.92786932,-44.67588273,-32.20549737,-170.1054925,-21.9628158
,-11,-18,6,-95,-50.10366969,-7.338601291,6.722195459,-105.411142,39.66075782,-46.34907182,108.2328292,-172.3013603
,-3,27,3,-90,11.10364199,46.24806784,8.805350971,13.78452893,75.16773761,40.11260979,-151.51221,-42.9645106
,2,-9,-5,11,9.772948097,-9.541570049,-35.39374738,7.737096013,-60.22777747,-51.6315084,84.52956826,4.367586153
,-30,12,8,67,56.83479831,14.42215791,-78.02907021,12.52901216,35.0120898,-173.6130407,-119.6460056,2.913326097
,-5,141,-37,49,-4.383564738,20.86484405,106.7656597,52.30132505,-145.044706,-49.32702797,-95.04691848,-30.20216228
,23,-48,12,-158,-3.952297628,14.5439368,-5.848694927,53.58355899,-52.28164085,-152.6792387,-64.22030317,-3.69220926
,-3,52,6,-67,-11.66329403,-50.625,31.24490378,118.5601646,-149.9364885,23.48017074,6.341502915,27.34566969
,-29,0,14,-136,-36.00855152,18.22739988,26.66723233,24.11907599,64.68314925,124.9046179,-24.23939716,55.34952805
,-4,9,-14,14,-8.93841317,11.95977103,-13.27208057,34.55638947,-27.09340845,108.1643354,115.2331566,36.72997502
,-29,-6,22,124,-24.39346569,1.248464546,-15.58017025,-98.60264314,-65.01013003,86.69804108,-65.81106048,-130.8007862
,68,-7,0,-61,15.74944012,3.426211048,52.03469934,-12.48275944,-108.9990568,68.5710271,-74.44715066,-15.24413319
,-2,43,-6,49,-96.0691006,7.950849317,21.33760916,-48.81406848,32.79499729,-102.2107521,119.3258951,32.22383018
,-78,-69,-1,150,27.94925349,-79.41277248,91.9396121,-109.7614185,-31.29739855,6.962759169,12.20913575,-85.09370257
,-6,-34,35,-10,13.219588,-11.09670776,-70.38399823,88.56058496,70.89817317,-33.41195796,-14.83219905,52.91329003
,-37,111,34,30,20.06056742,43.75486337,-1.731297693,-10.18011767,51.29210447,38.34601201,-79.8156841,-87.05875519
,-1,2,-1,-62,9.110659672,-57.95663557,48.21534973,62.17031259,18.83690938,-53.83325424,36.2209012,4.830407474
,-20,49,53,117,-49.01728061,10.57095711,17.6612606,-79.84408537,-32.58710901,-4.341017206,50.74143462,94.0440987
,134,-55,-51,-60,-31.08912889,23.70004254,50.570562,-47.59334897,1.283160402,65.09647073,-15.33628238,-50.25638314
,-10,-23,13,-47,27.08403305,-34.39704684,-153.7683529,-127.2473537,38.80677527,-72.03704981,-31.09910717,161.1554299
,2,-31,-24,-20,-10.99214489,35.98808439,-27.54842566,45.88702823,-38.36089037,141.490026,167.1250103,19.51419522
,-22,50,12,-42,-50.31509395,9.579017211,-20.18750905,45.25646692,-18.62699327,107.4213792,-60.3141991,-14.80538128
,-4,-40,-5,-48,-10.69374762,-1.905328098,-19.26995622,-81.04931292,44.18452046,-177.7994165,-82.35849625,157.5655279
,18,-33,-16,78,-16.93172039,13.13580342,43.34249728,-72.57713758,61.72466587,-88.34581923,74.28030893,111.9745219
,7,7,7,79,-82.42453241,103.1914989,149.5889167,146.2690774,106.1836603,5.532535828,4.267497499,66.29050683
,-49,13,-62,-5,39.83998158,44.00928841,-33.73740686,133.6628026,139.6390162,59.80745797,-51.92478861,-31.88850638
,8,10,-31,-54,-60.27318582,-110.390534,-42.91918619,51.06178879,-48.69337463,25.21457727,98.0805633,40.44684754
,19,1,-10,13,-68.97249938,-9.838118439,-30.09023196,35.00814839,-111.8529015,-10.99312633,27.46353907,15.84472551
,32,-29,-36,-130,-41.87027438,33.42376149,1.196810006,64.95780283,17.24639993,-64.92611941,20.82393039,39.74602819
,14,-1,-61,165,15.54081328,22.5033541,-2.665151021,-16.32456951,-66.24965914,-122.7041332,135.3458667,-162.1660894
,52,-8,18,48,3.384106975,-29.99025598,-26.73137715,34.01887792,40.12778212,-56.98772926,105.9137739,145.1106588
,16,-28,32,-43,25.38774719,82.34280818,-50.83126646,-146.1428767,64.95375765,4.761035595,55.23274273,-45.68690739
,-25,9,-60,56,12.0887912,67.1044449,-5.02187967,152.3466322,99.07500962,94.6162644,29.362353,-150.823862
,-11,-28,-9,53,-22.69246486,73.47609515,4.083287722,35.48772419,117.5323002,80.95916931,-38.74872706,-133.4872585
,-29,-7,46,146,20.65448204,53.32612954,-5.986667815,-46.45629376,3.451692869,33.59331823,-41.9764078,174.1428618
,3,22,48,62,50.54978167,52.12770219,30.21897642,-177.812245,-73.66084486,-107.8948229,104.5320174,158.2434158
,15,31,-49,18,44.91211135,-2.101655379,-69.85920865,-54.36116799,-39.61601081,75.16501996,-152.5468128,57.72918519
,-16,23,17,17,14.83492992,28.81410314,46.71992872,-131.5022799,-37.89358278,-138.7590557,90.56190752,-130.4886371
,7,-3,-24,54,-51.47249753,-21.74657659,-56.71343147,5.831378325,50.79380318,-62.903229,-37.30230744,124.2478519
,3,-15,27,156,5.540623273,47.60720957,-152.8256048,-159.6271142,15.92559799,116.2038186,-45.60735912,-147.5322579
,-27,7,-57,-93,-52.92232165,8.018238484,9.336029985,132.9220505,-38.5546169,13.39695558,95.94036606,-68.11461568
,29,-5,34,96,-11.01437563,0.879179997,26.63251536,-9.881240054,50.09938619,-110.4685477,117.0971176,142.6541801
,41,21,-30,-114,-41.20998515,86.40932568,22.70702881,-3.626019756,34.37476189,-161.592899,-35.71972534,96.53489345
,1,33,-44,82,-53.27019118,33.42753029,-113.5507191,-127.3601755,-109.5572225,-57.58302218,-35.24965653,-34.87895173
,22,4,-14,-65,-44.71087294,13.64001954,44.76265121,-147.006881,-62.54793593,169.5636339,143.6026823,-84.63567048
,22,10,28,-58,-4.32622779,-20.8409557,-43.115772,-36.74091178,37.50424807,3.420808719,-48.7207572,-21.56856038
,-23,8,-27,157,5.608112013,-49.38629533,-5.901906,69.69361958,25.2309461,-65.1606964,-12.91011617,76.12868257
,-11,-16,-38,12,-43.3294282,31.05083093,-135.5226405,-63.83479965,19.37877592,176.3869312,-119.3090345,17.5457019
,-3,-31,158,99,10.18743951,49.0691922,132.3784417,29.57303644,-10.27414336,-49.19987422,54.9011024,73.84762376
,33,1,-22,42,30.84642756,-11.19160196,-17.35472069,43.50905397,75.48245617,-95.40630155,52.08605446,70.54353056
